Geneid	RNA STAR on 1MNaCl3: mapped.bam
gene-DEHA2G18876g	1901
gene-DEHA2G18898g	4050
gene-DEHA2G18920g	4856
gene-DEHA2G18942g	7166
gene-DEHA2G18964g	29292
gene-DEHA2G18986g	8867
gene-DEHA2G19008g	19643
gene-DEHA2G19030g	486
gene-DEHA2G19052g	1293
gene-DEHA2G19074g	2416
gene-DEHA2G19096g	15575
gene-DEHA2G19118r	0
gene-DEHA2G19140g	22720
gene-DEHA2G19162r	2
gene-DEHA2G19184g	6450
gene-DEHA2G19206g	2985
gene-DEHA2G19228g	4459
gene-DEHA2G19250g	3866
gene-DEHA2G19272g	1066
gene-DEHA2G19294g	2080
gene-DEHA2G19316g	2877
gene-DEHA2G19338g	1475
gene-DEHA2G19360g	1967
gene-DEHA2G19382g	3077
gene-DEHA2G19404g	8
gene-DEHA2G19426g	3547
gene-DEHA2G19448g	558
gene-DEHA2G19470g	1808
gene-DEHA2G19492g	3313
gene-DEHA2G19514g	1139
gene-DEHA2G19536g	980
gene-DEHA2G19558g	252
gene-DEHA2G19580g	481
gene-DEHA2G19602g	2688
gene-DEHA2G19624g	279
gene-DEHA2G19646g	202
gene-DEHA2G19668g	6348
gene-DEHA2G19690g	3651
gene-DEHA2G19712g	7636
gene-DEHA2G19734g	738
gene-DEHA2G19756g	2167
gene-DEHA2G19778g	1382
gene-DEHA2G19800g	1111
gene-DEHA2G19822g	1759
gene-DEHA2G19844g	15539
gene-DEHA2G19866g	4132
gene-DEHA2G19888g	4062
gene-DEHA2G19910g	31539
gene-DEHA2G19932g	1773
gene-DEHA2G19954g	342
gene-DEHA2G19976g	1722
gene-DEHA2G19998g	2917
gene-DEHA2G20020g	1495
gene-DEHA2G20042g	1306
gene-DEHA2G20064g	2280
gene-DEHA2G20086g	616
gene-DEHA2G20108g	6113
gene-DEHA2G20130g	2466
gene-DEHA2G20152g	1870
gene-DEHA2G20174r	1
gene-DEHA2G20196g	4414
gene-DEHA2G20218g	3742
gene-DEHA2G20240g	824
gene-DEHA2G20262g	8037
gene-DEHA2G20284g	5017
gene-DEHA2G20306g	2534
gene-DEHA2G20328g	15890
gene-DEHA2G20350g	3977
gene-DEHA2G20372g	3517
gene-DEHA2G20394g	2848
gene-DEHA2G20416g	1450
gene-DEHA2G20438g	3896
gene-DEHA2G20460g	912
gene-DEHA2G20482g	3028
gene-DEHA2G20504g	1394
gene-DEHA2G20526g	1375
gene-DEHA2G20548g	1047
gene-DEHA2G20592r	0
gene-DEHA2G20614r	0
gene-DEHA2G20570g	1396
gene-DEHA2G20636g	5957
gene-DEHA2G20658g	4
gene-DEHA2G20680g	2578
gene-DEHA2G20702g	2502
gene-DEHA2G20724g	1178
gene-DEHA2G20746g	168
gene-DEHA2G20768g	16097
gene-DEHA2G20790g	8311
gene-DEHA2G20812g	1159
gene-DEHA2G20834g	735
gene-DEHA2G20856g	794
gene-DEHA2G20878g	2358
gene-DEHA2G20900g	1045
gene-DEHA2G20922g	4276
gene-DEHA2G20944g	1015
gene-DEHA2G20966g	5231
gene-DEHA2G20988g	2279
gene-DEHA2G21010g	6308
gene-DEHA2G21032g	72618
gene-DEHA2G21054g	679
gene-DEHA2G21076g	2786
gene-DEHA2G21098g	4261
gene-DEHA2G21120g	1900
gene-DEHA2G21142g	2329
gene-DEHA2G21164g	3168
gene-DEHA2G21186g	10582
gene-DEHA2G21208g	1650
gene-DEHA2G21230g	1648
gene-DEHA2G21252g	1428
gene-DEHA2G21274r	0
gene-DEHA2G21296g	8738
gene-DEHA2G21318g	4013
gene-DEHA2G21340g	4113
gene-DEHA2G21362g	9080
gene-DEHA2G21384g	3219
gene-DEHA2G21406g	3361
gene-DEHA2G21428g	1178
gene-DEHA2G21450g	3061
gene-DEHA2G21472g	72
gene-DEHA2G21494g	4635
gene-DEHA2G21516g	4469
gene-DEHA2G21538g	3813
gene-DEHA2G21560g	6251
gene-DEHA2G21582g	1597
gene-DEHA2G21604g	4003
gene-DEHA2G21626g	7200
gene-DEHA2G21648g	4818
gene-DEHA2G21670g	2036
gene-DEHA2G21692g	312
gene-DEHA2G21714g	2534
gene-DEHA2G21736g	700
gene-DEHA2G21758g	645
gene-DEHA2G21780g	502
gene-DEHA2G21802g	1957
gene-DEHA2G21824g	4254
gene-DEHA2G21846g	4030
gene-DEHA2G21868g	2996
gene-DEHA2G21890g	759
gene-DEHA2G21912g	265
gene-DEHA2G21934g	1077
gene-DEHA2G21956g	3398
gene-DEHA2G21978g	2290
gene-DEHA2G22000g	3527
gene-DEHA2G22022g	2196
gene-DEHA2G22044g	2139
gene-DEHA2G22066g	3001
gene-DEHA2G22088g	2545
gene-DEHA2G22110g	938
gene-DEHA2G22132g	5002
gene-DEHA2G22154g	5784
gene-DEHA2G22176g	5749
gene-DEHA2G22198g	4660
gene-DEHA2G22220r	0
gene-DEHA2G22242g	5860
gene-DEHA2G22264r	2
gene-DEHA2G22286g	11871
gene-DEHA2G22308g	4284
gene-DEHA2G22330g	105
gene-DEHA2G22352g	3241
gene-DEHA2G22374g	2400
gene-DEHA2G22396g	5724
gene-DEHA2G22418g	3268
gene-DEHA2G22440g	1711
gene-DEHA2G22462g	13
gene-DEHA2G22484g	3
gene-DEHA2G22506g	105
gene-DEHA2G22528g	1165
gene-DEHA2G22550g	8176
gene-DEHA2G22572g	4422
gene-DEHA2G22594g	2930
gene-DEHA2G22616g	447
gene-DEHA2G22638g	2224
gene-DEHA2G22660g	834
gene-DEHA2G22682g	5340
gene-DEHA2G22704g	1630
gene-DEHA2G22726g	1397
gene-DEHA2G22748g	31
gene-DEHA2G22770g	16306
gene-DEHA2G22792g	7724
gene-DEHA2G22814g	1190
gene-DEHA2G22836g	896
gene-DEHA2G22858g	2714
gene-DEHA2G22880g	1108
gene-DEHA2G22902g	2128
gene-DEHA2G22924g	959
gene-DEHA2G22946g	598
gene-DEHA2G22968r	6
gene-DEHA2G22990g	17307
gene-DEHA2G23012r	7
gene-DEHA2G23034g	2471
gene-DEHA2G23056g	3672
gene-DEHA2G23078g	3373
gene-DEHA2G23100g	5139
gene-DEHA2G23122g	3082
gene-DEHA2G23144g	5098
gene-DEHA2G23166g	3128
gene-DEHA2G23188g	2716
gene-DEHA2G23210g	2564
gene-DEHA2G23232g	4063
gene-DEHA2G23254g	1436
gene-DEHA2G23276g	3143
gene-DEHA2G23298g	30
gene-DEHA2G23320r	0
gene-DEHA2G23342g	4
gene-DEHA2G23364g	14
gene-DEHA2G23386g	3793
gene-DEHA2G23408r	0
gene-DEHA2G23430g	3039
gene-DEHA2G23452g	10136
gene-DEHA2G23474g	3949
gene-DEHA2G23496g	10578
gene-DEHA2G23518g	1629
gene-DEHA2G23540g	2056
gene-DEHA2G23562g	13924
gene-DEHA2G23584g	22044
gene-DEHA2G23606g	2687
gene-DEHA2G23628g	6336
gene-DEHA2G23650g	6981
gene-DEHA2G23672g	1434
gene-DEHA2G23694g	3396
gene-DEHA2G23716g	5252
gene-DEHA2G23738g	4388
gene-DEHA2G23760g	392
gene-DEHA2G23782g	2339
gene-DEHA2G23804g	3426
gene-DEHA2G23826g	3238
gene-DEHA2G23848g	2938
gene-DEHA2G23870g	4331
gene-DEHA2G23892r	0
gene-DEHA2G23914g	42947
gene-DEHA2G23936g	4287
gene-DEHA2G23958g	5833
gene-DEHA2G23980g	1274
gene-DEHA2G24002g	1745
gene-DEHA2G24024g	207
gene-DEHA2G24046g	3281
gene-DEHA2G24068g	7812
gene-DEHA2G24090g	2468
gene-DEHA2G24112g	321
gene-DEHA2G24134g	8415
gene-DEHA2G24156g	13438
gene-DEHA2G24178g	4862
gene-DEHA2G24200g	3859
gene-DEHA2G24222r	0
gene-DEHA2G24244g	4959
gene-DEHA2G24266g	6807
gene-DEHA2G24288g	1669
gene-DEHA2G24310g	7569
gene-DEHA2G24332g	157
gene-DEHA2G24354g	7480
gene-DEHA2G24376g	17346
gene-DEHA2G24387g	9988
gene-DEHA2G24398g	3126
gene-DEHA2G24420g	8274
gene-DEHA2G24442g	1818
gene-DEHA2G24464g	7056
gene-DEHA2G24486g	4572
gene-DEHA2G24508g	112
gene-DEHA2G24530g	9078
gene-DEHA2G24552g	1244
gene-DEHA2G24574g	3876
gene-DEHA2G24596g	2542
gene-DEHA2G24618g	1274
gene-DEHA2G24640g	4375
gene-DEHA2G24662g	3495
gene-DEHA2G24684g	3803
gene-DEHA2G24706g	4737
gene-DEHA2G24728g	2675
gene-DEHA2G24750g	3947
gene-DEHA2G24772g	887
gene-DEHA2G24794g	299
gene-DEHA2G24816g	83136
gene-DEHA2G24838g	1823
gene-DEHA2G24860g	2431
gene-DEHA2G24882g	872
gene-DEHA2G24904g	2976
gene-DEHA2G24926g	545
gene-DEHA2G24948g	1018
gene-DEHA2G24970g	657
gene-DEHA2G24992g	59
gene-DEHA2G25014g	8819
gene-DEHA2G25036g	564
gene-DEHA2G25058g	9
gene-DEHA2G25080g	6
gene-DEHA2G25102g	17
gene-DEHA2G25124g	153
gene-LSU	1434
rna-NC_010166.1:2480..2551	0
rna-NC_010166.1:3329..3399	0
rna-NC_010166.1:12797..12867	0
rna-NC_010166.1:13006..13077	0
rna-NC_010166.1:13228..13308	0
rna-NC_010166.1:13310..13381	0
rna-NC_010166.1:13444..13515	0
rna-NC_010166.1:14490..14560	0
rna-NC_010166.1:14558..14630	0
rna-NC_010166.1:14642..14714	0
rna-NC_010166.1:14714..14794	0
rna-NC_010166.1:14799..14870	0
rna-NC_010166.1:18498..18570	0
rna-NC_010166.1:18652..18722	0
rna-NC_010166.1:18772..18843	0
rna-NC_010166.1:18847..18917	0
rna-NC_010166.1:18922..18994	0
rna-NC_010166.1:18995..19066	0
rna-NC_010166.1:19069..19139	0
rna-NC_010166.1:19140..19223	0
rna-NC_010166.1:19228..19308	0
rna-NC_010166.1:25973..26055	0
rna-NC_010166.1:26058..26137	0
rna-NC_010166.1:27648..27719	0
rna-NC_010166.1:27763..27833	1
gene-SSU	332
